id;time;created_at;from_user_name;tekst;filter_level;possibly_sensitive;truncated;retweet_count;favorite_count;lang;to_user_name;in_reply_to_status_id;quoted_status_id;source;location;lat;lng;from_user_id;from_user_realname;from_user_verified;from_user_description;from_user_url;from_user_profile_image_url;from_user_utcoffset;from_user_timezone;from_user_lang;from_user_tweetcount;from_user_followercount;from_user_friendcount;from_user_favourites_count;from_user_listed;from_user_created_at;hashtags;neg;neu;pos;compound;Label
846.953.836.933.722.000,00;1.490.764.505;29-3-2017, 05:15:05;Broccoli_Brain;Beautiful #BrExit;low;;0;0;0;en;;;;"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>";The lions den, England;;;3.025.890.171,00;Deplorable;0;I want a proud, peaceful & safe society where truth, freedom, privacy & personal responsibility are valued, taking offence should grant no privilege/rights 🇬🇧;;http://pbs.twimg.com/profile_images/736741027428618240/9onxHV4e_normal.jpg;;;en;6.127;256;526;2.482;18;9-2-2015, 02:21:55;BrExit;0;0,204;0,796;0,5994;euphoric language
846.953.836.933.722.000,00;1.490.764.505;29-3-2017, 05:15:05;Broccoli_Brain;Beautiful #BrExit;low;;0;0;0;en;;;;"<a href=""http://www.tweetings.net"" rel=""nofollow"">Tweetings for Android</a>";The lions den, England;;;3.025.890.171,00;Deplorable;0;I want a proud, peaceful & safe society where truth, freedom, privacy & personal responsibility are valued, taking offence should grant no privilege/rights 🇬🇧;;http://pbs.twimg.com/profile_images/736741027428618240/9onxHV4e_normal.jpg;;;en;6.127;256;526;2.482;18;9-2-2015, 02:21:55;BrExit;0;0,204;0,796;0,5994;euphoric language
846.956.570.193.908.000,00;1.490.765.156;29-3-2017, 05:25:56;EssexCanning;Happy #BrexitDay! https://t.co/he8WP0oigu;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Braintree, Essex;;;773.251.418;Stephen Canning;0;Cabinet Member for Innovation & Customer @Essex_CC || Trustee of @canalability || Excited about power of emerging trends in public sector;http://stephencanning.co.uk;http://pbs.twimg.com/profile_images/839792875030384640/BgcCkG3l_normal.jpg;3.600;London;en;28.437;7.568;5.741;2.234;419;22-8-2012, 09:18:54;BrexitDay;0;0,334;0,666;0,6114;euphoric language
846.956.570.193.908.000,00;1.490.765.156;29-3-2017, 05:25:56;EssexCanning;Happy #BrexitDay! https://t.co/he8WP0oigu;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Braintree, Essex;;;773.251.418;Stephen Canning;0;Cabinet Member for Innovation & Customer @Essex_CC || Trustee of @canalability || Excited about power of emerging trends in public sector;http://stephencanning.co.uk;http://pbs.twimg.com/profile_images/839792875030384640/BgcCkG3l_normal.jpg;3.600;London;en;28.437;7.568;5.741;2.234;419;22-8-2012, 09:18:54;BrexitDay;0;0,334;0,666;0,6114;euphoric language
846.958.523.363.840.000,00;1.490.765.622;29-3-2017, 05:33:42;ConorGilmurray;Happy #Brexit dayv;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;105.621.416;Conor Gilmurray;0;Meme's with spelling mistakes ruin the whole meme;;http://pbs.twimg.com/profile_images/797700693876473856/2TFrLzcH_normal.jpg;3.600;London;en;22.137;494;416;22.635;2;16-1-2010, 23:21:34;Brexit;0;0,351;0,649;0,5719;euphoric language
846.958.523.363.840.000,00;1.490.765.622;29-3-2017, 05:33:42;ConorGilmurray;Happy #Brexit dayv;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;105.621.416;Conor Gilmurray;0;Meme's with spelling mistakes ruin the whole meme;;http://pbs.twimg.com/profile_images/797700693876473856/2TFrLzcH_normal.jpg;3.600;London;en;22.137;494;416;22.635;2;16-1-2010, 23:21:34;Brexit;0;0,351;0,649;0,5719;euphoric language
846.958.585.196.286.000,00;1.490.765.637;29-3-2017, 05:33:57;ConorGilmurray;Happy #Brexit day;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;105.621.416;Conor Gilmurray;0;Meme's with spelling mistakes ruin the whole meme;;http://pbs.twimg.com/profile_images/797700693876473856/2TFrLzcH_normal.jpg;3.600;London;en;22.137;494;416;22.635;2;16-1-2010, 23:21:34;Brexit;0;0,351;0,649;0,5719;euphoric language
846.958.585.196.286.000,00;1.490.765.637;29-3-2017, 05:33:57;ConorGilmurray;Happy #Brexit day;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;105.621.416;Conor Gilmurray;0;Meme's with spelling mistakes ruin the whole meme;;http://pbs.twimg.com/profile_images/797700693876473856/2TFrLzcH_normal.jpg;3.600;London;en;22.137;494;416;22.635;2;16-1-2010, 23:21:34;Brexit;0;0,351;0,649;0,5719;euphoric language
846.959.066.933.088.000,00;1.490.765.751;29-3-2017, 05:35:51;Jewkezz;@westys1981 Rejoice! Exciting times! #brexit;low;;0;0;0;en;westys1981;846.958.759.079.547.000,00;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Gornal Wood - God's Country !;;;229.172.907;Rich Jewkes;0;;;http://pbs.twimg.com/profile_images/1741472480/R62VdDL1_normal;;;en;1.361;96;240;1.003;1;21-12-2010, 18:29:42;brexit;0;0,31;0,69;0,7707;euphoric language
846.959.066.933.088.000,00;1.490.765.751;29-3-2017, 05:35:51;Jewkezz;@westys1981 Rejoice! Exciting times! #brexit;low;;0;0;0;en;westys1981;846.958.759.079.547.000,00;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Gornal Wood - God's Country !;;;229.172.907;Rich Jewkes;0;;;http://pbs.twimg.com/profile_images/1741472480/R62VdDL1_normal;;;en;1.361;96;240;1.003;1;21-12-2010, 18:29:42;brexit;0;0,31;0,69;0,7707;euphoric language
846.962.810.714.276.000,00;1.490.766.644;29-3-2017, 05:50:44;DispositionDub;Merry Brexmas! #brexit;low;;0;0;0;in;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Bracknell, England;;;253.500.379;Dan Disposition;0;21 year old Music Producer/DJ. Music featured on BBC Radio 1, 1xtra, Kiss FM & more. BOOKINGS & CONTACT: DispositionDub@Gmail.com;http://www.soundcloud.com/dispositiondubstep;http://pbs.twimg.com/profile_images/709478795527512065/A08uDrJM_normal.jpg;3.600;London;en;27.026;988;447;7.215;6;17-2-2011, 11:07:57;brexit;0;0,345;0,655;0,5848;euphoric language
846.962.810.714.276.000,00;1.490.766.644;29-3-2017, 05:50:44;DispositionDub;Merry Brexmas! #brexit;low;;0;0;0;in;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Bracknell, England;;;253.500.379;Dan Disposition;0;21 year old Music Producer/DJ. Music featured on BBC Radio 1, 1xtra, Kiss FM & more. BOOKINGS & CONTACT: DispositionDub@Gmail.com;http://www.soundcloud.com/dispositiondubstep;http://pbs.twimg.com/profile_images/709478795527512065/A08uDrJM_normal.jpg;3.600;London;en;27.026;988;447;7.215;6;17-2-2011, 11:07:57;brexit;0;0,345;0,655;0,5848;euphoric language
846.962.960.178.315.000,00;1.490.766.680;29-3-2017, 05:51:20;gerie67;#Brexit happy days;low;;0;0;0;en;;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";;;;28.100.443;geraldine marsand;0;;;http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png;;;en;4;4;20;0;0;1-4-2009, 13:00:28;Brexit;0;0,351;0,649;0,5719;euphoric language
846.962.960.178.315.000,00;1.490.766.680;29-3-2017, 05:51:20;gerie67;#Brexit happy days;low;;0;0;0;en;;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";;;;28.100.443;geraldine marsand;0;;;http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png;;;en;4;4;20;0;0;1-4-2009, 13:00:28;Brexit;0;0,351;0,649;0,5719;euphoric language
846.964.777.356.333.000,00;1.490.767.113;29-3-2017, 05:58:33;Toon_Fan_1;Happy #Brexit Day!;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;637.281.135;Toon_Fan_1;0;Toon Fan........That's all I need!;;http://pbs.twimg.com/profile_images/2403706382/jaxxw3vz77g5chkygfrz_normal.jpeg;3.600;London;en;28.919;3.161;2.740;17.678;31;16-7-2012, 19:08:14;Brexit;0;0,334;0,666;0,6114;euphoric language
846.964.777.356.333.000,00;1.490.767.113;29-3-2017, 05:58:33;Toon_Fan_1;Happy #Brexit Day!;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;637.281.135;Toon_Fan_1;0;Toon Fan........That's all I need!;;http://pbs.twimg.com/profile_images/2403706382/jaxxw3vz77g5chkygfrz_normal.jpeg;3.600;London;en;28.919;3.161;2.740;17.678;31;16-7-2012, 19:08:14;Brexit;0;0,334;0,666;0,6114;euphoric language
846.967.333.654.594.000,00;1.490.767.722;29-3-2017, 06:08:42;dzuidijk;Happy #Brexit everyone!;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";London;;;87.980.263;Daniel Zuidijk;0;Journalist at social news agency @storyful | Tweeting about news, technology and social media | Opinions are my own;http://www.dzuidijk.co;http://pbs.twimg.com/profile_images/757368019286917120/w4_DiISJ_normal.jpg;3.600;London;en;9.523;984;719;1.884;70;6-11-2009, 16:48:57;Brexit;0;0,334;0,666;0,6114;euphoric language
846.967.333.654.594.000,00;1.490.767.722;29-3-2017, 06:08:42;dzuidijk;Happy #Brexit everyone!;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";London;;;87.980.263;Daniel Zuidijk;0;Journalist at social news agency @storyful | Tweeting about news, technology and social media | Opinions are my own;http://www.dzuidijk.co;http://pbs.twimg.com/profile_images/757368019286917120/w4_DiISJ_normal.jpg;3.600;London;en;9.523;984;719;1.884;70;6-11-2009, 16:48:57;Brexit;0;0,334;0,666;0,6114;euphoric language
846.968.467.731.440.000,00;1.490.767.993;29-3-2017, 06:13:13;CharlesbellCjb;Happy #Brexit day!;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London;;;590.948.379;Charles Bell;0;Journalist @SkyNews Sunrise & World News 🎥 | @univofstandrews grad 🎓 | 🇩🇪 & 🇫🇷 speaker | Got a story? Get in touch.;;http://pbs.twimg.com/profile_images/677512627636056065/QuSejGl5_normal.jpg;;;en;200;308;834;877;3;26-5-2012, 12:15:39;Brexit;0;0,334;0,666;0,6114;euphoric language
846.968.467.731.440.000,00;1.490.767.993;29-3-2017, 06:13:13;CharlesbellCjb;Happy #Brexit day!;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London;;;590.948.379;Charles Bell;0;Journalist @SkyNews Sunrise & World News 🎥 | @univofstandrews grad 🎓 | 🇩🇪 & 🇫🇷 speaker | Got a story? Get in touch.;;http://pbs.twimg.com/profile_images/677512627636056065/QuSejGl5_normal.jpg;;;en;200;308;834;877;3;26-5-2012, 12:15:39;Brexit;0;0,334;0,666;0,6114;euphoric language
846.970.022.358.647.000,00;1.490.768.363;29-3-2017, 06:19:23;littlemissmufc;Happy #Brexit Day! :-);low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Maindee, Newport, S Wales;;;299.734.256;Nicola;0;Offence is taken not given. Stop looking for labels. Zero fucks given.;;http://pbs.twimg.com/profile_images/810462074652545024/9tjMLMR__normal.jpg;;;en;14.726;734;848;500;10;16-5-2011, 16:05:17;Brexit;0;0,241;0,759;0,7424;euphoric language
846.970.022.358.647.000,00;1.490.768.363;29-3-2017, 06:19:23;littlemissmufc;Happy #Brexit Day! :-);low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Maindee, Newport, S Wales;;;299.734.256;Nicola;0;Offence is taken not given. Stop looking for labels. Zero fucks given.;;http://pbs.twimg.com/profile_images/810462074652545024/9tjMLMR__normal.jpg;;;en;14.726;734;848;500;10;16-5-2011, 16:05:17;Brexit;0;0,241;0,759;0,7424;euphoric language
846.973.282.201.076.000,00;1.490.769.141;29-3-2017, 06:32:21;arronrhyl;Good morning. Happy #Brexit everyone;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Costa Del Rhyl : North Wales;;;3.095.419.193,00;Arron;0;#Music #Gigs #Travel #Books #History #Art #FemaleArtists #RedHeads #Punk #Alternative #Retro  #BlackAndWhitePhotography;;http://pbs.twimg.com/profile_images/846763957004177408/FenRHp9y_normal.jpg;;;en;8.678;1.183;4.589;11.295;14;18-3-2015, 21:13:36;Brexit;0;0,312;0,688;0,765;euphoric language
846.973.282.201.076.000,00;1.490.769.141;29-3-2017, 06:32:21;arronrhyl;Good morning. Happy #Brexit everyone;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Costa Del Rhyl : North Wales;;;3.095.419.193,00;Arron;0;#Music #Gigs #Travel #Books #History #Art #FemaleArtists #RedHeads #Punk #Alternative #Retro  #BlackAndWhitePhotography;;http://pbs.twimg.com/profile_images/846763957004177408/FenRHp9y_normal.jpg;;;en;8.678;1.183;4.589;11.295;14;18-3-2015, 21:13:36;Brexit;0;0,312;0,688;0,765;euphoric language
846.981.192.570.278.000,00;1.490.771.027;29-3-2017, 07:03:47;Mattallica_;Happy #Brexit day 😘;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Nottingham;;;310.424.228;Matt Barratt;0;22 years old. Heavy music. Nottingham Forest FC. Beer and ale lover.;;http://pbs.twimg.com/profile_images/772561526251290624/8gnecPnq_normal.jpg;3.600;London;en;12.125;639;535;322;15;3-6-2011, 18:36:26;Brexit;0;0,351;0,649;0,5719;euphoric language
846.981.192.570.278.000,00;1.490.771.027;29-3-2017, 07:03:47;Mattallica_;Happy #Brexit day 😘;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Nottingham;;;310.424.228;Matt Barratt;0;22 years old. Heavy music. Nottingham Forest FC. Beer and ale lover.;;http://pbs.twimg.com/profile_images/772561526251290624/8gnecPnq_normal.jpg;3.600;London;en;12.125;639;535;322;15;3-6-2011, 18:36:26;Brexit;0;0,351;0,649;0,5719;euphoric language
846.982.254.882.685.000,00;1.490.771.280;29-3-2017, 07:08:00;Financial_Orbit;Wonderful! #brexit https://t.co/af2PiHih4V;low;0;0;0;0;en;;;846.981.754.925.826.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";UK;;;1.461.649.975;Chris Bailey;0;"Founder, Financial Orbit. Macro musing, global equities appraisal. ""1 of 50 Twitter a/cs for investors to follow in '17""";http://www.financialorbit.com/;http://pbs.twimg.com/profile_images/378800000739982710/6d3d69a95d8636c04033ccecb17d6235_normal.png;3.600;London;en;28.921;6.699;4.623;2.326;338;27-5-2013, 08:53:04;brexit;0;0,334;0,666;0,6114;euphoric language
846.982.254.882.685.000,00;1.490.771.280;29-3-2017, 07:08:00;Financial_Orbit;Wonderful! #brexit https://t.co/af2PiHih4V;low;0;0;0;0;en;;;846.981.754.925.826.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";UK;;;1.461.649.975;Chris Bailey;0;"Founder, Financial Orbit. Macro musing, global equities appraisal. ""1 of 50 Twitter a/cs for investors to follow in '17""";http://www.financialorbit.com/;http://pbs.twimg.com/profile_images/378800000739982710/6d3d69a95d8636c04033ccecb17d6235_normal.png;3.600;London;en;28.921;6.699;4.623;2.326;338;27-5-2013, 08:53:04;brexit;0;0,334;0,666;0,6114;euphoric language
846.982.431.152.509.000,00;1.490.771.322;29-3-2017, 07:08:42;blazeO213;No regrets #Article50 #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Manchester, England;;;713.401.163.421.495.000,00;Dave52%;0;for..common sense  against.. pc crap EU left wing extremists #ktm #enduro #hard_enduro;;http://pbs.twimg.com/profile_images/819550368384356352/8X3gweAG_normal.jpg;;;en;4.957;205;234;2.913;13;25-3-2016, 16:24:26;"Article50; brexit";0,701;0,299;0;-0,5719;euphoric language
846.988.926.577.492.000,00;1.490.772.871;29-3-2017, 07:34:31;Michoo995;Happy Brexit day! Everyone enjoy them freedoms #BrexitDay;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Glasgow, Scotland;;;841.065.335.335.858.000,00;Michael McDonald;0;Movies, TV, Games, Politics, Music, Film making.;;http://pbs.twimg.com/profile_images/841070040929689600/GU4xdsqX_normal.jpg;;;en;25;19;228;43;0;12-3-2017, 23:16:16;BrexitDay;0;0,347;0,653;0,8553;euphoric language
846.988.926.577.492.000,00;1.490.772.871;29-3-2017, 07:34:31;Michoo995;Happy Brexit day! Everyone enjoy them freedoms #BrexitDay;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Glasgow, Scotland;;;841.065.335.335.858.000,00;Michael McDonald;0;Movies, TV, Games, Politics, Music, Film making.;;http://pbs.twimg.com/profile_images/841070040929689600/GU4xdsqX_normal.jpg;;;en;25;19;228;43;0;12-3-2017, 23:16:16;BrexitDay;0;0,347;0,653;0,8553;euphoric language
846.992.834.888.712.000,00;1.490.773.802;29-3-2017, 07:50:02;SilvioLining;Happy #Brexit https://t.co/k6BGmD0cKr;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";England, United Kingdom;;;3.307.010.867,00;Daniel 🐍;0;rustling fulham football twitter every week, wolves ay we;;http://pbs.twimg.com/profile_images/826372811581247488/_PArHOpw_normal.jpg;;;en;3.014;600;299;22.792;6;3-6-2015, 12:40:54;Brexit;0;0,351;0,649;0,5719;euphoric language
846.992.834.888.712.000,00;1.490.773.802;29-3-2017, 07:50:02;SilvioLining;Happy #Brexit https://t.co/k6BGmD0cKr;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";England, United Kingdom;;;3.307.010.867,00;Daniel 🐍;0;rustling fulham football twitter every week, wolves ay we;;http://pbs.twimg.com/profile_images/826372811581247488/_PArHOpw_normal.jpg;;;en;3.014;600;299;22.792;6;3-6-2015, 12:40:54;Brexit;0;0,351;0,649;0,5719;euphoric language
846.993.711.963.820.000,00;1.490.774.011;29-3-2017, 07:53:31;Greenhill1986;Happy #Brexit Day;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Bristol;;;25.579.326;Greenhill;0;;http://gasprints.bigcartel.com;http://pbs.twimg.com/profile_images/825452361384591361/TKAejM-5_normal.jpg;3.600;London;en;27.875;605;402;9.054;14;20-3-2009, 21:25:00;Brexit;0;0,351;0,649;0,5719;euphoric language
846.993.711.963.820.000,00;1.490.774.011;29-3-2017, 07:53:31;Greenhill1986;Happy #Brexit Day;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Bristol;;;25.579.326;Greenhill;0;;http://gasprints.bigcartel.com;http://pbs.twimg.com/profile_images/825452361384591361/TKAejM-5_normal.jpg;3.600;London;en;27.875;605;402;9.054;14;20-3-2009, 21:25:00;Brexit;0;0,351;0,649;0,5719;euphoric language
846.995.156.096.242.000,00;1.490.774.356;29-3-2017, 07:59:16;Spraggy2009;A Great Day For Freedom - Pink Floyd Happy Brexit Day everybody! :D Woohoo!  https://t.co/YTeZQDxmXQ #NowPlaying;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Papworth;;;95.182.392;Rob Spragg;0;Dad of 3. Stoke City, LA Chargers & Orlando City. Wildlife, music & gin. I'd always wanted to be happy. So I decided to be. ~Neil Baldwin;;http://pbs.twimg.com/profile_images/617760193120727040/BRNvN1sx_normal.jpg;3.600;London;en;19.327;1.141;2.618;4.882;40;7-12-2009, 11:22:50;NowPlaying;0;0,311;0,689;0,9679;euphoric language
846.995.156.096.242.000,00;1.490.774.356;29-3-2017, 07:59:16;Spraggy2009;A Great Day For Freedom - Pink Floyd Happy Brexit Day everybody! :D Woohoo!  https://t.co/YTeZQDxmXQ #NowPlaying;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Papworth;;;95.182.392;Rob Spragg;0;Dad of 3. Stoke City, LA Chargers & Orlando City. Wildlife, music & gin. I'd always wanted to be happy. So I decided to be. ~Neil Baldwin;;http://pbs.twimg.com/profile_images/617760193120727040/BRNvN1sx_normal.jpg;3.600;London;en;19.327;1.141;2.618;4.882;40;7-12-2009, 11:22:50;NowPlaying;0;0,311;0,689;0,9679;euphoric language
846.998.059.456.319.000,00;1.490.775.048;29-3-2017, 08:10:48;MrMediaUK;How are you celebrating glorious #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Nottingham;;;543.350.938;James;0;Despise the #EU dictatorship  -  I support abolishing the BBC - Anti mass immigration. Support democracy.;;http://pbs.twimg.com/profile_images/817905689561628673/T9BWQERm_normal.jpg;-36.000;Hawaii;en;35.780;2.128;936;12.404;25;2-4-2012, 11:50:02;brexit;0;0,336;0,664;0,836;euphoric language
846.998.059.456.319.000,00;1.490.775.048;29-3-2017, 08:10:48;MrMediaUK;How are you celebrating glorious #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Nottingham;;;543.350.938;James;0;Despise the #EU dictatorship  -  I support abolishing the BBC - Anti mass immigration. Support democracy.;;http://pbs.twimg.com/profile_images/817905689561628673/T9BWQERm_normal.jpg;-36.000;Hawaii;en;35.780;2.128;936;12.404;25;2-4-2012, 11:50:02;brexit;0;0,336;0,664;0,836;euphoric language
846.998.582.167.310.000,00;1.490.775.173;29-3-2017, 08:12:53;MrMediaUK;How are you celebrating glorious #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Nottingham;;;543.350.938;James;0;Despise the #EU dictatorship  -  I support abolishing the BBC - Anti mass immigration. Support democracy.;;http://pbs.twimg.com/profile_images/817905689561628673/T9BWQERm_normal.jpg;-36.000;Hawaii;en;35.780;2.128;936;12.404;25;2-4-2012, 11:50:02;brexit;0;0,336;0,664;0,836;euphoric language
